master id,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note,"[""unit_mdl_fairy.dat""]",[],0,1,100,110,50,100,0,0,"[0,0,0]",[],[],[],6,"[[2001, 1, 4]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.4], [3, 3, 3, 0.5], [4, 0, 1, 0.4], [5, 0, 1, 0.4], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
11618,어퍼컷 (추가타),0,1,7,"[13, 4, 2]",4,-1,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""DEF"", ""*"", 1.8]]","[[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 25, 1]]",0,0,[],[],[],[],1,"[1.5, 1, 2, 1, ""eft_skill_hammer_punch_atk.peft"", ""eft_skill_hammer_punch_wind.png""]",[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11619,어퍼컷 (추가타),0,1,7,"[13, 5, 2]",4,-1,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""DEF"", ""*"", 1.8]]","[[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 25, 1]]",0,0,[],[],[],[],1,"[1.5, 1, 2, 1, ""eft_skill_hammer_punch_atk.peft"", ""eft_skill_hammer_punch_light.png""]",[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11620,어퍼컷 (추가타),0,1,7,"[13, 6, 2]",4,-1,1,ATK_3,DM,DM,"[[4,""DM""]]","[[""DEF"", ""*"", 1.8]]","[[""DR"",5],[""AT"",5],[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],[],"[[0, 1, 1, 25, 1]]",0,0,[],[],[],[],1,"[1.5, 1, 2, 1, ""eft_skill_hammer_punch_atk.peft"", ""eft_skill_hammer_punch_dark.png""]",[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11701,연속 사격,0,1,5,"[13, 7, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_water.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_water.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11702,연속 사격,0,1,5,"[13, 9, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_fire.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_fire.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11703,연속 사격,0,1,5,"[13, 1, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_wind.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_wind.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11704,연속 사격,0,1,5,"[13, 2, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_light.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_light.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11705,연속 사격,0,1,5,"[13, 3, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_dark.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_dark.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11706,발목 노리기,0,1,6,"[13, 5, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.2]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],"[[122, 0, 100, 1]]","[[0, 1, 1, 30, 1]]",0,0,"[0, 2, 1, 14, 1, 0, 0]","[1.8, 1, 0, 1, ""eft_skill_aming_ankle_projectile.peft"", ""eft_skill_aming_ankle_water.png""]",[],[],7,"[1.0, 1, 0, 1, ""eft_skill_aming_ankle_atk.peft"", ""eft_skill_aming_ankle_water.png""]","[[""RANGE_START"", 0, ""SE_MON_ElfArcher_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_ElfArcher_Ice_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11707,화살 폭풍,0,1,6,"[13, 6, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 1, 50, 1]]",0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_arrow_storm_projectile.peft"", ""eft_skill_arrow_storm_fire.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_fire.png""]","[[""RANGE_START"", 0, ""SE_MON_ElfArcher_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_ElfArcher_Fire_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11708,화살 폭풍,0,1,6,"[13, 7, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 1, 50, 1]]",0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_arrow_storm_projectile.peft"", ""eft_skill_arrow_storm_wind.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_wind.png""]","[[""RANGE_START"", 0, ""SE_MON_ElfArcher_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_ElfArcher_Fire_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11709,발목 노리기,0,1,6,"[13, 8, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 5.2]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],"[[122, 0, 100, 1]]","[[0, 1, 1, 30, 1]]",0,0,"[0, 2, 1, 14, 1, 0, 0]","[1.8, 1, 0, 1, ""eft_skill_aming_ankle_projectile.peft"", ""eft_skill_aming_ankle_light.png""]",[],[],7,"[1.0, 1, 0, 1, ""eft_skill_aming_ankle_atk.peft"", ""eft_skill_aming_ankle_light.png""]","[[""RANGE_START"", 0, ""SE_MON_ElfArcher_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_ElfArcher_Ice_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11710,화살 폭풍,0,1,6,"[13, 9, 4]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 6, 1, 50, 1]]",0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_arrow_storm_projectile.peft"", ""eft_skill_arrow_storm_dark.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_dark.png""]","[[""RANGE_START"", 0, ""SE_MON_ElfArcher_01.ogg""], [""RANGE_START"", 1600, ""SE_MON_ElfArcher_Fire_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11711,준비된 함정,0,1,5,"[13, 0, 5]",4,5,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 4.8]]","[[""AT"",5],[""AT"",10],[""AT"",15],[""TN"",1]]",0,1,0,0,[],[],"[[123, 0, 100, -30]]",[],0,0,"[3, 0, 0, 0, 0, 0, 0]","[1.5, 1, 0, 1, ""eft_skill_prepared_trap_attack.peft"", ""eft_skill_prepared_trap.png""]","[1.0, 1, 0, 1, ""eft_skill_prepared_trap_target.peft"", ""eft_skill_prepared_trap.png""]",[],1,[],"[[""RANGE_START"", 1200, ""SE_MON_ElfArcher_02.ogg""], [""RANGE_START"", 2350, ""SE_MON_ElfArcher_Ice_03.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11712,숲의 발걸음,0,1,3,"[13, 1, 5]",3,5,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 3, 3, 2, 1, 0]","[1.0, 1, 2, 1, ""eft_skill_forest_step.peft"", ""eft_skill_forest_step.png""]",[],[],1,[],"[[""BUFF_START"", 200, ""SE_MON_FairyQueen_03.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11713,회피기동(패시브),0,0,1,"[13, 2, 5]",0,-1,1,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,146,0,[],[],[],[],0,0,[],[],[],[],1,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11714,고정 사격,0,1,5,"[13, 3, 5]",4,4,2,ATK_3,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 6.8]]","[[""AT"",5],[""AT"",5],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[121, 0, 100, 50]]",[],0,0,"[0, 1, 1, 2, 1, 0, 500]","[1.8, 1, 0, 1, ""eft_skill_steady_shot_projectile.peft"", ""eft_skill_aming_ankle_light.png""]","[1,1,0, 1, ""eft_skill_steady_shot_motion.peft"", ""eft_skill_aming_ankle_light.png""]",[],5,"[2.5, 1, 0, 1, ""eft_skill_steady_shot_atk.peft"", ""eft_skill_aming_ankle_light.png""]","[[""RANGE_START"", 0, ""SE_MON_Treber_01.ogg""], [""RANGE_START"", 1400, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11715,지원 사격(패시브),0,1,4,"[13, 4, 5]",4,-1,2,ATK_1,NO,NO,"[[4,""NO""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,147,0,[],[],[],[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_dark.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_dark.png""]",[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11716,연속 사격(각성 물),0,1,7,"[13, 8, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""DR"",10],[""DR"",15]]",0,1,0,0,[],[],"[[2, 1, 30, -15]]",[],0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_water.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_water.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11717,연속 사격(각성 불),0,1,7,"[13, 0, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""DR"",15],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 20, 1, 30, 1]]",0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_fire.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_fire.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11720,연속 사격(각성 어둠),0,1,7,"[13, 4, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.6]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""DR"",15],[""DR"",20]]",0,1,0,0,[],[],[],"[[0, 7, 1, 30, 2]]",0,0,"[0, 2, 1, 2, 1, 0, 0]","[1.4, 1, 0, 1, ""eft_skill_succession_shot_projectile.peft"", ""eft_skill_succession_shot_dark.png""]",[],[],5,"[1.0, 1, 0, 1, ""eft_skill_succession_shot_atk.peft"", ""eft_skill_succession_shot_dark.png""]","[[""RANGE_START"", 1400, ""SE_MON_ElfArcher_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11801,산들바람,0,1,7,"[13, 7, 7]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],"[[138, 0, 100, 15]]",[],0,0,"[0, 5, 1, 2, 1, 1, 1700]","[1, 1.5, 0, 1, ""eft_skill_breeze.peft"", ""eft_skill_breeze_water.png""]","[1.3, 1, 2, 0, ""eft_skill_breeze_atk.peft"", ""eft_skill_breeze_water.png""]",[],0,[],"[[""RANGE_START"", 950, ""SE_MON_Hag_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11802,산들바람,0,1,7,"[13, 8, 7]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],"[[138, 0, 100, 15]]",[],0,0,"[0, 5, 1, 2, 1, 1, 1700]","[1, 1.5, 0, 1, ""eft_skill_breeze.peft"", ""eft_skill_breeze_fire.png""]","[1.3, 1, 2, 0, ""eft_skill_breeze_atk.peft"", ""eft_skill_breeze_fire.png""]",[],0,[],"[[""RANGE_START"", 950, ""SE_MON_Hag_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11803,산들바람,0,1,7,"[13, 9, 7]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],"[[138, 0, 100, 15]]",[],0,0,"[0, 5, 1, 2, 1, 1, 1700]","[1, 1.5, 0, 1, ""eft_skill_breeze.peft"", ""eft_skill_breeze_wind.png""]","[1.3, 1, 2, 0, ""eft_skill_breeze_atk.peft"", ""eft_skill_breeze_wind.png""]",[],0,[],"[[""RANGE_START"", 950, ""SE_MON_Hag_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11804,산들바람,0,1,7,"[13, 0, 8]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],"[[138, 0, 100, 15]]",[],0,0,"[0, 5, 1, 2, 1, 1, 1700]","[1, 1.5, 0, 1, ""eft_skill_breeze.peft"", ""eft_skill_breeze_light.png""]","[1.3, 1, 2, 0, ""eft_skill_breeze_atk.peft"", ""eft_skill_breeze_light.png""]",[],0,[],"[[""RANGE_START"", 950, ""SE_MON_Hag_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11805,산들바람,0,1,7,"[13, 1, 8]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.5]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],"[[138, 0, 100, 15]]",[],0,0,"[0, 5, 1, 2, 1, 1, 1700]","[1, 1.5, 0, 1, ""eft_skill_breeze.peft"", ""eft_skill_breeze_dark.png""]","[1.3, 1, 2, 0, ""eft_skill_breeze_atk.peft"", ""eft_skill_breeze_dark.png""]",[],0,[],"[[""RANGE_START"", 950, ""SE_MON_Hag_Ice_01.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11806,나무 덩굴,0,1,7,"[13, 2, 8]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0],[""+""],[""DEF"", ""*"", 3.2]]","[[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],"[[2, 1, 70, -50]]","[[0, 7, 1, 70, 2]]",0,0,"[0, 0, 4, 4, 3, 1, 450]","[1.3, 1, 0, 1, ""eft_skill_vine.peft"", ""eft_skill_vine_water.png""]",[],[],0,[],"[[""RANGE_START"", 1000, ""SE_MON_Hag_Ice_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11807,토끼의 민첩함,0,1,3,"[13, 3, 8]",2,4,3,BUFF,GB_OTHR,GB_OTHR,"[[3,""RIFT_CHIL""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,0,"[0, 0, 9, 9, 4, 1, 0]","[1, 1, 0, 1, ""eft_skill_agile_rabbit_target.peft"", ""eft_skill_agile_rabbit_fire.png""]","[1, 1, 2, 1, ""eft_skill_agile_rabbit.peft"", ""eft_skill_agile_rabbit_fire.png""]",[],0,[],"[[""BUFF_START"", 100, ""SE_MON_Hag_Fire_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11808,나무 덩굴,0,1,7,"[13, 4, 8]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0],[""+""],[""DEF"", ""*"", 3.2]]","[[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],"[[2, 1, 70, -50]]","[[0, 7, 1, 70, 2]]",0,0,"[0, 0, 4, 4, 3, 1, 450]","[1.3, 1, 0, 1, ""eft_skill_vine.peft"", ""eft_skill_vine_wind.png""]",[],[],0,[],"[[""RANGE_START"", 1000, ""SE_MON_Hag_Ice_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11809,토끼의 민첩함,0,1,3,"[13, 5, 8]",2,4,3,BUFF,GB_OTHR,GB_OTHR,"[[3,""RIFT_CHIL""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 8, 1, 100, 2]]",0,0,"[0, 0, 9, 9, 4, 1, 0]","[1, 1, 0, 1, ""eft_skill_agile_rabbit_target.peft"", ""eft_skill_agile_rabbit_light.png""]","[1, 1, 2, 1, ""eft_skill_agile_rabbit.peft"", ""eft_skill_agile_rabbit_light.png""]",[],0,[],"[[""BUFF_START"", 100, ""SE_MON_Hag_Fire_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11810,나무 덩굴,0,1,7,"[13, 6, 8]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0],[""+""],[""DEF"", ""*"", 3.2]]","[[""DR"",5],[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",15],[""TN"",1]]",0,1,0,0,[],[],"[[2, 1, 70, -50]]","[[0, 7, 1, 70, 2]]",0,0,"[0, 0, 4, 4, 3, 1, 450]","[1.3, 1, 0, 1, ""eft_skill_vine.peft"", ""eft_skill_vine_dark.png""]",[],[],0,[],"[[""RANGE_START"", 1000, ""SE_MON_Hag_Ice_02.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11811,고슴도치의 가시,0,1,3,"[13, 7, 8]",3,4,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 12, 1, 100, 2], [0, 21, 1, 100, 2]]",0,0,"[0, 0, 9, 9, 4, 1, 0]","[1, 1, 0, 1, ""eft_skill_spiny_hedgehog.peft"", ""eft_skill_spiny_hedgehog.png""]","[1, 1, 0, 1, ""eft_skill_spiny_hedgehog_motion.peft"", ""eft_skill_spiny_hedgehog.png""]",[],0,[],"[[""BUFF_START"", 100, ""SE_MON_Hag_Ice_03.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11812,꼬마 벌새(패시브),0,0,1,"[13, 8, 8]",0,-1,1,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,151,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11813,사슴의 노래,0,1,4,"[13, 9, 8]",3,4,3,BUFF,RM,KM,"[[4,""KM""]]","[[""DEF"", ""*"", 2.5]]","[[""SD"",10],[""SD"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 9, 9, 4, 1, 0]","[1, 1, 0, 1, ""eft_skill_singing_deer_target.peft"", ""eft_skill_singing_deer.png""]","[1, 1, 2, 1, ""eft_skill_singing_deer.peft"", ""eft_skill_singing_deer.png""]]",[],0,[],"[[""BUFF_START"", 100, ""SE_MON_Hag_Wind_03.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11814,단짝 친구(패시브),0,0,1,"[13, 0, 9]",0,-1,1,NONE,NO,NO,"[[4,""NO""]]",[],[],0,1,152,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,
11815,부엉이의 울음소리,0,1,3,"[13, 1, 9]",3,5,3,BUFF,BF,BF,"[[4,""BF""]]",[],"[[""TN"",1],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 8, 1, 100, 3], [0, 13, 0, 100, 3]]",0,0,"[0, 0, 9, 9, 4, 1, 0]","[1, 1, 2, 1, ""eft_skill_owl_cries_target.peft"", ""eft_skill_owl_cries.png""]","[1, 1, 2, 1, ""eft_skill_owl_cries.peft"", ""eft_skill_owl_cries.png""]]",[],0,[],"[[""BUFF_START"", 100, ""SE_MON_Hag_Dark_03.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11901,평정,0,1,6,"[13, 2, 6]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.8]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 30, 1]]",[],0,0,"[0, 5, 1, 2, 1, 1, 650]","[1.0, 1, 0, 1, ""eft_skill_calmness.peft"", ""eft_skill_calmness_water.png""]","[1.0, 1, 0, 1, ""eft_skill_calmness_motion.peft"", ""eft_skill_calmness_water.png""]",[],5,"[2.5, 1, 2, 1, ""eft_skill_calmness_atk.peft"", ""eft_skill_calmness_water.png""]","[[""RANGE_START"", 850, ""SE_MON_COM_Attack_ShootBig.ogg""], [""RANGE_START"", 1250, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11902,평정,0,1,6,"[13, 3, 6]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.8]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 30, 1]]",[],0,0,"[0, 5, 1, 2, 1, 1, 650]","[1.0, 1, 0, 1, ""eft_skill_calmness.peft"", ""eft_skill_calmness_fire.png""]","[1.0, 1, 0, 1, ""eft_skill_calmness_motion.peft"", ""eft_skill_calmness_fire.png""]",[],5,"[2.5, 1, 2, 1, ""eft_skill_calmness_atk.peft"", ""eft_skill_calmness_fire.png""]","[[""RANGE_START"", 850, ""SE_MON_COM_Attack_ShootBig.ogg""], [""RANGE_START"", 1250, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
11903,평정,0,1,6,"[13, 4, 6]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.8]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",15]]",0,1,0,0,[],[],"[[13, 1, 30, 1]]",[],0,0,"[0, 5, 1, 2, 1, 1, 650]","[1.0, 1, 0, 1, ""eft_skill_calmness.peft"", ""eft_skill_calmness_wind.png""]","[1.0, 1, 0, 1, ""eft_skill_calmness_motion.peft"", ""eft_skill_calmness_wind.png""]",[],5,"[2.5, 1, 2, 1, ""eft_skill_calmness_atk.peft"", ""eft_skill_calmness_wind.png""]","[[""RANGE_START"", 850, ""SE_MON_COM_Attack_ShootBig.ogg""], [""RANGE_START"", 1250, ""SE_MON_COM_Attack_ShootBig.ogg""]]",[],0,,,,,,,,,,,,,,,,,,,,,,,,
