master id,description translated,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note
9015,Summon minions,하수인 소환,0,1,2,"[9, 9, 4]",6,6,3,BUFF,RS,RS,"[[4,""RS""]]","[[""TARGET_TOT_HP"", ""*"", 0.30, ""FIXED""]]","[[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1,  ""eft_skill_summon_minion.peft"", ""eft_skill_summon_minion.png""]",[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_KnifeEmpress_Dark_05.ogg""]]",[],0
9101,Elegant Beck,우아한 손짓,0,1,6,"[9, 2, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10]]",0,1,0,0,[],[],[],"[[0, 18, 1, 30, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture.peft"", ""eft_skill_elegant_gesture_water.png""]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_motion.peft"", ""eft_skill_elegant_gesture_water.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_atk.peft"", ""eft_skill_elegant_gesture_water.png""]","[[""RANGE_START"", 1400, ""SE_MON_SkyDancer_Ice_01.ogg""]]",[],0
9102,Elegant Beck,우아한 손짓,0,1,6,"[9, 3, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10]]",0,1,0,0,[],[],[],"[[0, 18, 1, 30, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture.peft"", ""eft_skill_elegant_gesture_fire.png""]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_motion.peft"", ""eft_skill_elegant_gesture_fire.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_atk.peft"", ""eft_skill_elegant_gesture_fire.png""]","[[""RANGE_START"", 1400, ""SE_MON_SkyDancer_Ice_01.ogg""]]",[],0
9103,Elegant Beck,우아한 손짓,0,1,6,"[9, 4, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10]]",0,1,0,0,[],[],[],"[[0, 18, 1, 30, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture.peft"", ""eft_skill_elegant_gesture_wind.png""]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_motion.peft"", ""eft_skill_elegant_gesture_wind.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_atk.peft"", ""eft_skill_elegant_gesture_wind.png""]","[[""RANGE_START"", 1400, ""SE_MON_SkyDancer_Ice_01.ogg""]]",[],0
9104,Elegant Beck,우아한 손짓,0,1,6,"[9, 5, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10]]",0,1,0,0,[],[],[],"[[0, 18, 1, 30, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture.peft"", ""eft_skill_elegant_gesture_light.png""]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_motion.peft"", ""eft_skill_elegant_gesture_light.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_atk.peft"", ""eft_skill_elegant_gesture_light.png""]","[[""RANGE_START"", 1400, ""SE_MON_SkyDancer_Ice_01.ogg""]]",[],0
9105,Elegant Beck,우아한 손짓,0,1,6,"[9, 6, 5]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.8]]","[[""AT"",5],[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10]]",0,1,0,0,[],[],[],"[[0, 18, 1, 30, 2]]",0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture.peft"", ""eft_skill_elegant_gesture_dark.png""]","[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_motion.peft"", ""eft_skill_elegant_gesture_dark.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_elegant_gesture_atk.peft"", ""eft_skill_elegant_gesture_dark.png""]","[[""RANGE_START"", 1400, ""SE_MON_SkyDancer_Ice_01.ogg""]]",[],0
9106,Fan of Knives,칼날 부채,0,1,5,"[9, 7, 5]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_SPEED"", ""+"", 66], [""/""], [99]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[13, 1, 50, 1]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1100]","[1.0, 1, 0, 1, ""eft_skill_fan_knife.peft"", ""eft_skill_fan_knife_water.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_fan_knife_atk.peft"", ""eft_skill_fan_knife_water.png""]","[[""RANGE_START"", 2000, ""SE_MON_SkyDancer_Ice_02.ogg""]]",[],0
9107,Heighten excitement,흥 돋우기,0,1,5,"[9, 8, 5]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATTACK_TOT_HP"", ""*"", 0.20]]","[[""HE"",5],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_dance_lightly.peft"", ""eft_skill_dance_lightly_fire.png""]",[],[],0,[],"[[""BUFF_START"", 2000, ""SE_MON_SkyDancer_Fire_02.ogg""]]",[],0
9108,Heighten excitement,흥 돋우기,0,1,5,"[9, 0, 6]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATTACK_TOT_HP"", ""*"", 0.20]]","[[""HE"",5],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_dance_lightly.peft"", ""eft_skill_dance_lightly_wind.png""]",[],[],0,[],"[[""BUFF_START"", 2000, ""SE_MON_SkyDancer_Fire_02.ogg""]]",[],0
9109,Fan of Knives,칼날 부채,0,1,5,"[9, 1, 6]",4,3,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_SPEED"", ""+"", 66], [""/""], [99]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[13, 1, 50, 1]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1100]","[1.0, 1, 0, 1, ""eft_skill_fan_knife.peft"", ""eft_skill_fan_knife_light.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_fan_knife_atk.peft"", ""eft_skill_fan_knife_light.png""]","[[""RANGE_START"", 2000, ""SE_MON_SkyDancer_Ice_02.ogg""]]",[],0
9110,Heighten excitement,흥 돋우기,0,1,5,"[9, 2, 6]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATTACK_TOT_HP"", ""*"", 0.20]]","[[""HE"",5],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 2]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_dance_lightly.peft"", ""eft_skill_dance_lightly_dark.png""]",[],[],0,[],"[[""BUFF_START"", 2000, ""SE_MON_SkyDancer_Fire_02.ogg""]]",[],0
9111,Dance of the Mirage,신기루의 춤,0,1,5,"[9, 3, 6]",3,3,3,BUFF,RN,RN,"[[4,""RN""]]","[[""ATK"", ""*"", 4.0]]","[[""HE"",10],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 2, 1, ""eft_skill_dance_of_mirage.peft"", ""eft_skill_dance_of_mirage.png""]",[],[],0,[],"[[""BUFF_START"", 1800, ""SE_MON_SkyDancer_Ice_03.ogg""], [""BUFF_START"", 4000, ""SE_MON_MrSon_Ice_01.ogg""]]",[],0
9112,Hwamusipilhong,화무십일홍,0,1,4,"[9, 4, 6]",5,4,2,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.2]]","[[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[60, 0, 100, 100]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_ten_days_flower.peft"", ""eft_skill_ten_days_flower.png""]","[1.0, 1, 0, 1, ""eft_skill_ten_days_flower_motion.peft"", ""eft_skill_ten_days_flower.png""]",[],1,"[1.0, 1, 0, 1, ""eft_skill_ten_days_flower_atk.peft"", ""eft_skill_ten_days_flower.png""]","[[""RANGE_FLY"", 50, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
9113,Leading groundnut,낙화유수,0,1,2,"[9, 5, 6]",8,4,3,BUFF,LS,LS,"[[4,""LS""]]",[],"[[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[0.6, 1, 0, 1, ""eft_skill_nakhwayusu.peft"", ""eft_skill_nakhwayusu.png""]",[],[],0,[],"[[""BUFF_START"", 1700, ""SE_MON_SkyDancer_Wind_03.ogg""]]",[],0
9114,Energy charge,활력 충전,0,1,4,"[9, 6, 6]",2,3,3,BUFF,BF,BF,"[[3,""RIFT_CHIL""], [5,""RIFT_ELBF""]]","[[""TARGET_TOT_HP"", ""*"", 0.50, ""FIXED""]]","[[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],[],0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 2, 1, ""eft_skill_vitality_charging.peft"", ""eft_skill_vitality_charging.png""]",[],[],0,[],"[[""BUFF_START"", 500, ""SE_MON_SkyDancer_Light_03.ogg""], [""BUFF_START"", 2500, ""SE_MON_SkyDancer_Light_03_02.ogg""]]",[],0
9115,The non-aqueous wanted,원한의 비수,0,1,5,"[9, 7, 6]",4,3,2,BUFF,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_CUR_HP_RATE"", ""*"", -0.6, ""+"", 2.8]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[87, 3, 100, 50]]",[],0,0,"[0, 0, 4, 4, 2, 0, 550]","[1.0, 1, 0, 1, ""eft_skill_hidden_dagger.peft"", ""eft_skill_hidden_dagger.png""]","[1.0, 1, 0, 1, ""eft_skill_hidden_dagger_atk.peft"", ""eft_skill_hidden_dagger.png""]",[],0,[],"[[""RANGE_START"", 2000, ""SE_MON_KnifeEmpress_01.ogg""], [""RANGE_START"", 2700, ""SE_MON_KnifeEmpress_01.ogg""], [""RANGE_START"", 3400, ""SE_MON_KnifeEmpress_01.ogg""], [""RANGE_START"", 4200, ""SE_MON_KnifeEmpress_01.ogg""]]",[],0
9116,Heighten excitement (reinforced),흥 돋우기(강화),0,1,5,"[9, 9, 5]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATK"", ""*"", 2.5]]","[[""HE"",5],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 3]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_dance_lightly.peft"", ""eft_skill_dance_lightly_fire.png""]",[],[],0,[],"[[""BUFF_START"", 2000, ""SE_MON_SkyDancer_Fire_02.ogg""]]",[],0
9117,Heighten excitement (reinforced),흥 돋우기(강화),0,1,5,"[10, 1, 0]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATK"", ""*"", 2.5]]","[[""HE"",5],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 5, 1, 100, 3]]",0,0,"[0, 0, 4, 4, 2, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_dance_lightly.peft"", ""eft_skill_dance_lightly_dark.png""]",[],[],0,[],"[[""BUFF_START"", 2000, ""SE_MON_SkyDancer_Fire_02.ogg""]]",[],0
9201,Cheating attack,속임수 공격,0,1,6,"[9, 9, 6]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 1], [0, 18, 2, 100, 1]]",0,7.5,"[0, 0, 3, 3, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_water.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_water.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9202,Cheating attack,속임수 공격,0,1,6,"[9, 0, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 1], [0, 18, 2, 100, 1]]",0,7.5,"[0, 0, 3, 3, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_fire.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_fire.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9203,Cheating attack,속임수 공격,0,1,6,"[9, 1, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 1], [0, 18, 2, 100, 1]]",0,7.5,"[0, 0, 3, 3, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_wind.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_wind.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9204,Cheating attack,속임수 공격,0,1,6,"[9, 2, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 1], [0, 18, 2, 100, 1]]",0,7.5,"[0, 0, 3, 3, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_light.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_light.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9205,Cheating attack,속임수 공격,0,1,6,"[9, 3, 7]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10],[""AT"",10]]",0,1,0,0,[],[],[],"[[0, 4, 1, 100, 1], [0, 18, 2, 100, 1]]",0,7.5,"[0, 0, 3, 3, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_dark.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_dark.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9206,Raging waves,성난 파도,0,1,7,"[9, 4, 7]",4,3,1,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[136, 0, 100, 1]]","[[0, 7, 1, 30, 2]]",0,0,"[0, 0, 3, 3, 2, 1, 1500]","[1.0, 1, 0, 1, ""eft_skill_flood_motion.peft"", ""eft_skill_flood.png""]","[0.8, 1, 0, 1, ""eft_skill_flood.peft"", ""eft_skill_flood.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Ice_02_02.ogg""]]",[],0
9207,Blazing Desert,타오르는 사막,0,1,5,"[9, 5, 7]",4,3,1,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.4]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[2, 1, 30, -30]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1500]","[1.0, 1, 0, 1, ""eft_skill_flood_motion.peft"", ""eft_skill_burning_desert.png""]","[0.8, 1, 0, 1, ""eft_skill_burning_desert.peft"", ""eft_skill_burning_desert.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Ice_02_02.ogg""]]",[],0
9208,Blazing Desert,타오르는 사막,0,1,5,"[9, 6, 7]",4,3,1,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.4]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[2, 1, 30, -30]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1500]","[1.0, 1, 0, 1, ""eft_skill_flood_motion.peft"", ""eft_skill_burning_desert.png""]","[0.8, 1, 0, 1, ""eft_skill_burning_desert.peft"", ""eft_skill_burning_desert.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Ice_02_02.ogg""]]",[],0
9209,Blazing Desert,타오르는 사막,0,1,5,"[9, 7, 7]",4,3,1,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.4]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[2, 1, 30, -30]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1500]","[1.0, 1, 0, 1, ""eft_skill_flood_motion.peft"", ""eft_skill_burning_desert.png""]","[0.8, 1, 0, 1, ""eft_skill_burning_desert.peft"", ""eft_skill_burning_desert.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Ice_02_02.ogg""]]",[],0
9210,Raging waves,성난 파도,0,1,7,"[9, 8, 7]",4,3,1,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[136, 0, 100, 1]]","[[0, 7, 1, 30, 2]]",0,0,"[0, 0, 3, 3, 2, 1, 1500]","[1.0, 1, 0, 1, ""eft_skill_flood_motion.peft"", ""eft_skill_flood.png""]","[0.8, 1, 0, 1, ""eft_skill_flood.peft"", ""eft_skill_flood.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Ice_02_02.ogg""]]",[],0
9211,Villains fight,악당 퇴치,0,1,6,"[9, 9, 7]",4,3,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 3, 1, 25, 2]]",0,7.5,"[0, 0, 8, 8, 2, 1, 150]","[1.0, 1, 0, 1, ""eft_skill_trick_attack.peft"", ""eft_skill_trick_attack_water.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_trick_attack_atk.peft"", ""eft_skill_trick_attack_water.png""]","[[""MELEE_DASH"", 1000, ""SE_MON_TaoistMagic_Ice_01.ogg""], [""MELEE_START"", 100, ""SE_MON_TaoistMagic_Ice_01_02.ogg""]]",[],0
9212,Ascension Flame,승천 화염,0,1,5,"[9, 0, 8]",4,3,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.7]]","[[""AT"",5],[""AT"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[137, 1, 30, 1]]",[],0,0,"[0, 0, 4, 4, 2, 1, 130]","[1.0, 1, 2, 1, ""eft_skill_blazing_flame.peft"", ""eft_skill_blazing_flame.png""]","[1.0, 1, 0, 1, ""eft_skill_blazing_flame_motion.peft"", ""eft_skill_blazing_flame_motion.png""]",[],0,[],"[[""RANGE_START"", 1050, ""SE_MON_TaoistMagic_Ice_02.ogg""], [""RANGE_START"", 2000, ""SE_MON_TaoistMagic_Fire_03.ogg""]]",[],0
9213,Manpasikjeok,만파식적,0,1,5,"[9, 1, 8]",4,5,2,BUFF,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 4.3]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,2,0,0,[],[],"[[89, 0, 100, 100]]",[],0,0,"[4, 0, 0, 0, 0, 0, 1500]","[1.5, 1, 0, 0, ""eft_skill_magic_flute.peft"", ""eft_skill_magic_flute.png""]","[1.0, 1, 0, 1, ""eft_skill_magic_flute_atk.peft"", ""eft_skill_magic_flute.png""]",[],0,[],"[[""RANGE_START"", 800, ""SE_MON_TaoistMagic_Wind_03.ogg""]]",[],0
9214,Discreet escort (passive),은밀한 호위(패시브),0,0,1,"[9, 2, 8]",0,-1,4,NONE,NO,NO,"[[4,""NO""]]","[[""ATTACK_TOT_HP"", ""*"", 0.30]]",[],0,1,102,0,[],[],[],[],0,0,[],[],[],[],0,[],[],[],0
9215,Subtlety,잠행,0,1,4,"[9, 3, 8]",1,2,3,BUFF,BF,BF,"[[5,""RIFT_ELBF""]]","[[""ATTACK_TOT_HP"", ""*"", 0.15]]","[[""HE"",10],[""HE"",10],[""HE"",10]]",0,1,0,0,[],[],[],"[[0, 8, 0, 100, 2], [0, 13, 0, 100, 2]]",0,0,"[0, 0, 3, 3, 1, 0, 0]","[1.0, 1, 2, 1, ""eft_skill_incognito.peft"", ""eft_skill_incognito.png""]",[],[],0,[],"[[""BUFF_START"", 1000, ""SE_MON_TaoistMagic_Dark_03.ogg""]]",[],0
9301,Norigi body,몸통 노리기,0,1,6,"[6, 7, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[61, 0, 100, 30], [139, 0, 100, 10]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_aiming_body_arrow.peft"", ""eft_skill_aiming_body_water.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_aiming_body_atk.peft"", ""eft_skill_aiming_body_water.png""]","[[""RANGE_START"", 1100, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
9302,Norigi body,몸통 노리기,0,1,6,"[5, 8, 2]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[61, 0, 100, 30], [139, 0, 100, 10]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_aiming_body_arrow.peft"", ""eft_skill_aiming_body_fire.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_aiming_body_atk.peft"", ""eft_skill_aiming_body_fire.png""]","[[""RANGE_START"", 1100, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
9303,Norigi body,몸통 노리기,0,1,6,"[6, 8, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[61, 0, 100, 30], [139, 0, 100, 10]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_aiming_body_arrow.peft"", ""eft_skill_aiming_body_wind.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_aiming_body_atk.peft"", ""eft_skill_aiming_body_wind.png""]","[[""RANGE_START"", 1100, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
9304,Norigi body,몸통 노리기,0,1,6,"[6, 9, 3]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[61, 0, 100, 30], [139, 0, 100, 10]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_aiming_body_arrow.peft"", ""eft_skill_aiming_body_light.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_aiming_body_atk.peft"", ""eft_skill_aiming_body_light.png""]","[[""RANGE_START"", 1100, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
9305,Norigi body,몸통 노리기,0,1,6,"[6, 0, 4]",4,-1,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 3.7]]","[[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",5],[""AT"",10]]",0,1,0,0,[],[],"[[61, 0, 100, 30], [139, 0, 100, 10]]",[],0,0,"[0, 1, 1, 2, 1, 0, 0]","[1.0, 1, 0, 1, ""eft_skill_aiming_body_arrow.peft"", ""eft_skill_aiming_body_dark.png""]",[],[],1,"[1.0, 1, 0, 1, ""eft_skill_aiming_body_atk.peft"", ""eft_skill_aiming_body_dark.png""]","[[""RANGE_START"", 1100, ""SE_MON_COM_Attack_ShootSmall.ogg""]]",[],0
